customer_id,total_spent,avg_spent,purchase_count,recency,purchase_frequency,avg_days_between_purchases,unique_categories,unique_products,month_diversity,avg_purchase_hour,customer_gender,gender_male
CUST5247,28256,9418.666666666666,3,682,0.004862236628849271,308.5,2,2,3,11.0,Female,0
CUST4000,11978,3992.6666666666665,3,479,0.004243281471004243,353.5,2,3,3,10.333333333333334,Female,0
CUST6925,46610,11652.5,4,692,0.00997506234413965,133.66666666666666,2,3,3,13.0,Male,1
CUST5726,20004,10002.0,2,159,0.006825938566552901,293.0,2,2,2,6.5,Female,0
CUST7268,37234,7446.8,5,153,0.004916420845624385,254.25,1,4,4,19.2,Male,1
CUST8734,63030,10505.0,6,426,0.007272727272727273,165.0,2,4,5,9.333333333333334,Female,0
CUST6387,21722,10861.0,2,1014,0.06666666666666667,30.0,2,2,2,16.0,Female,0
CUST8017,12289,6144.5,2,533,0.003189792663476874,627.0,2,2,2,21.0,Female,0
CUST4239,29937,5987.4,5,43,0.005813953488372093,215.0,2,4,3,5.0,Male,1
CUST5634,23881,5970.25,4,795,0.008849557522123894,150.66666666666666,1,4,3,14.0,Female,0
CUST0203,44784,8956.8,5,406,0.009345794392523364,133.75,2,4,4,9.8,Female,0
CUST3686,23532,7844.0,3,599,0.004392386530014641,341.5,2,3,3,13.0,Male,1
CUST0091,38990,5570.0,7,160,0.00830367734282325,140.5,2,5,6,8.0,Male,1
CUST2062,26399,8799.666666666666,3,22,0.004431314623338257,338.5,2,3,2,7.666666666666667,Female,0
CUST7185,26328,5265.6,5,37,0.004541326067211626,275.25,2,5,3,7.2,Female,0
CUST6503,39178,13059.333333333334,3,175,0.0030181086519114686,497.0,2,2,3,7.0,Female,0
CUST6625,38138,6356.333333333333,6,577,0.008559201141226819,140.2,2,3,5,11.166666666666666,Female,0
CUST6816,25093,4182.166666666667,6,203,0.005847953216374269,205.2,2,4,5,16.0,Male,1
CUST5435,53766,8961.0,6,321,0.006147540983606557,195.2,2,4,6,10.0,Female,0
CUST9792,43716,10929.0,4,77,0.0072992700729927005,182.66666666666666,2,4,3,8.75,Female,0
CUST5812,36685,7337.0,5,248,0.005747126436781609,217.5,1,3,5,5.4,Female,0
CUST8903,25105,6276.25,4,405,0.0047789725209080045,279.0,2,2,4,8.75,Female,0
CUST1313,36913,9228.25,4,868,0.012084592145015106,110.33333333333333,2,4,4,14.25,Male,1
CUST7052,30160,7540.0,4,0,0.016736401673640166,79.66666666666667,2,2,3,8.75,Male,1
CUST7462,21282,7094.0,3,63,0.0028544243577545195,525.5,2,3,3,19.666666666666668,Male,1
CUST0053,18944,9472.0,2,281,0.002242152466367713,892.0,2,2,2,4.0,Male,1
CUST8067,18538,6179.333333333333,3,45,0.0026200873362445414,572.5,1,3,3,12.333333333333334,Female,0
CUST2231,49460,9892.0,5,91,0.004642525533890436,269.25,2,3,3,9.2,Male,1
CUST1626,46396,11599.0,4,290,0.004362050163576881,305.6666666666667,2,3,4,13.5,Female,0
CUST1529,39067,7813.4,5,233,0.005107252298263534,244.75,2,3,5,10.2,Female,0
CUST9844,33168,8292.0,4,64,0.00336417157275021,396.3333333333333,1,3,4,10.0,Male,1
CUST7964,43447,7241.166666666667,6,165,0.005333333333333333,225.0,2,4,5,7.666666666666667,Male,1
CUST6572,21084,7028.0,3,151,0.002657218777679362,564.5,1,1,3,10.666666666666666,Male,1
CUST4492,37292,6215.333333333333,6,206,0.007168458781362007,167.4,2,5,6,12.333333333333334,Male,1
CUST2153,50122,10024.4,5,141,0.005773672055427252,216.5,2,3,4,16.0,Female,0
CUST9068,9152,4576.0,2,951,0.017241379310344827,116.0,2,2,2,9.0,Male,1
CUST0927,9490,3163.3333333333335,3,570,0.004373177842565598,343.0,2,3,3,14.666666666666666,Female,0
CUST3733,63233,12646.6,5,309,0.005246589716684155,238.25,2,4,3,9.2,Male,1
CUST1840,23307,5826.75,4,257,0.0075046904315197,177.66666666666666,1,2,4,11.5,Female,0
CUST1148,28125,7031.25,4,75,0.009111617312072893,146.33333333333334,2,3,4,13.5,Female,0
CUST9546,6408,3204.0,2,168,0.004319654427645789,463.0,1,2,2,10.0,Male,1
CUST3273,14071,3517.75,4,207,0.010752688172043012,124.0,2,4,4,9.0,Male,1
CUST8468,69529,11588.166666666666,6,780,0.020202020202020204,59.4,2,4,4,11.5,Female,0
CUST1291,49461,7065.857142857143,7,85,0.006815968841285297,171.16666666666666,2,5,6,10.0,Female,0
CUST5658,36872,6145.333333333333,6,59,0.006896551724137931,174.0,2,5,6,10.166666666666666,Male,1
CUST6374,36432,7286.4,5,27,0.004105090311986864,304.5,2,4,4,20.2,Male,1
CUST5898,27646,6911.5,4,236,0.003787878787878788,352.0,2,3,3,13.5,Female,0
CUST6796,19942,4985.5,4,404,0.008048289738430584,165.66666666666666,2,2,4,6.25,Male,1
CUST9186,27396,9132.0,3,472,0.0043541364296081275,344.5,2,2,3,13.333333333333334,Female,0
CUST7262,17566,5855.333333333333,3,1002,0.011673151750972763,128.5,2,3,3,13.0,Male,1
CUST7973,25230,5046.0,5,359,0.005868544600938967,213.0,2,5,3,11.6,Male,1
CUST3702,13125,13125.0,1,659,1.0,0.0,1,1,1,9.0,Female,0
CUST5878,34895,5815.833333333333,6,56,0.0070921985815602835,169.2,2,4,4,14.833333333333334,Female,0
CUST2323,24583,6145.75,4,520,0.006309148264984227,211.33333333333334,2,3,4,7.75,Male,1
CUST8661,15099,5033.0,3,360,0.003989361702127659,376.0,2,3,3,16.0,Female,0
CUST5412,25657,6414.25,4,139,0.0035778175313059034,372.6666666666667,2,4,3,14.75,Male,1
CUST2589,21524,10762.0,2,703,0.003861003861003861,518.0,2,2,2,10.5,Female,0
CUST9860,67226,9603.714285714286,7,420,0.007909604519774011,147.5,2,6,5,8.142857142857142,Male,1
CUST1734,12948,4316.0,3,1041,0.021739130434782608,69.0,1,2,3,7.0,Male,1
CUST3222,32954,10984.666666666666,3,34,0.0024449877750611247,613.5,2,2,3,12.0,Female,0
CUST7658,13976,6988.0,2,156,0.00819672131147541,244.0,1,2,2,12.0,Male,1
CUST0212,11872,3957.3333333333335,3,340,0.005357142857142857,280.0,2,3,3,7.0,Male,1
CUST8164,14068,7034.0,2,553,0.006779661016949152,295.0,1,2,2,6.5,Male,1
CUST0686,15058,7529.0,2,845,0.009174311926605505,218.0,2,2,2,0.0,Female,0
CUST9320,47929,7988.166666666667,6,411,0.006993006993006993,171.6,2,4,5,14.0,Male,1
CUST5449,67581,9654.42857142857,7,111,0.010574018126888218,110.33333333333333,2,5,5,10.571428571428571,Male,1
CUST0018,15139,7569.5,2,391,0.002398081534772182,834.0,1,2,2,13.5,Male,1
CUST7967,36205,12068.333333333334,3,404,0.0056925996204933585,263.5,2,3,3,10.333333333333334,Female,0
CUST4391,4954,1651.3333333333333,3,571,0.004573170731707317,328.0,2,2,3,15.666666666666666,Male,1
CUST9729,33258,8314.5,4,285,0.004550625711035267,293.0,2,4,4,14.75,Female,0
CUST9270,28240,7060.0,4,79,0.0033195020746887966,401.6666666666667,2,3,4,7.25,Female,0
CUST7849,28341,4723.5,6,120,0.005612722170252572,213.8,2,6,2,12.166666666666666,Female,0
CUST3063,28640,9546.666666666666,3,91,0.0040650406504065045,369.0,2,2,3,17.0,Female,0
CUST3545,41273,10318.25,4,693,0.0273972602739726,48.666666666666664,2,3,4,11.0,Male,1
CUST9579,26240,8746.666666666666,3,99,0.003401360544217687,441.0,1,3,3,10.0,Female,0
CUST7219,22718,5679.5,4,299,0.003976143141153081,335.3333333333333,2,3,3,10.75,Male,1
CUST7937,2343,2343.0,1,438,1.0,0.0,1,1,1,17.0,Male,1
CUST3201,59149,9858.166666666666,6,226,0.0058309037900874635,205.8,2,3,5,8.666666666666666,Male,1
CUST9770,30995,15497.5,2,111,0.0026702269692923898,749.0,1,2,2,8.5,Female,0
CUST7389,70573,17643.25,4,60,0.005641748942172073,236.33333333333334,2,3,3,11.5,Male,1
CUST0625,33471,6694.2,5,39,0.005076142131979695,246.25,2,4,4,8.4,Male,1
CUST1976,31719,7929.75,4,21,0.003734827264239029,357.0,1,2,3,13.5,Female,0
CUST4030,24171,6042.75,4,145,0.0035746201966041107,373.0,2,4,3,9.25,Female,0
CUST7141,38164,5452.0,7,479,0.00903225806451613,129.16666666666666,2,5,6,11.0,Male,1
CUST2935,42759,14253.0,3,215,0.003605769230769231,416.0,1,2,2,7.0,Male,1
CUST3843,42687,14229.0,3,106,0.003663003663003663,409.5,2,3,3,13.666666666666666,Female,0
CUST9533,50598,12649.5,4,0,0.003795066413662239,351.3333333333333,2,3,4,11.5,Male,1
CUST7104,20472,10236.0,2,186,0.010869565217391304,184.0,2,2,2,14.0,Male,1
CUST3725,64543,8067.875,8,103,0.006980802792321117,163.71428571428572,2,5,7,9.0,Female,0
CUST1245,24278,12139.0,2,590,0.0031847133757961785,628.0,2,2,2,12.5,Female,0
CUST7154,19763,4940.75,4,590,0.006578947368421052,202.66666666666666,2,4,4,12.75,Male,1
CUST7423,50564,12641.0,4,427,0.005201560468140442,256.3333333333333,2,3,4,15.5,Male,1
CUST7383,14076,4692.0,3,2,0.005008347245409015,299.5,2,3,3,14.0,Female,0
CUST9832,25808,12904.0,2,212,0.00398406374501992,502.0,1,2,2,16.5,Male,1
CUST5067,11124,5562.0,2,432,0.006042296072507553,331.0,2,2,2,2.5,Male,1
CUST7131,50076,8346.0,6,570,0.010084033613445379,119.0,2,6,5,13.166666666666666,Male,1
CUST5048,39143,13047.666666666666,3,45,0.0032679738562091504,459.0,2,3,3,18.666666666666668,Male,1
CUST5423,28933,9644.333333333334,3,33,0.003006012024048096,499.0,1,3,3,6.0,Male,1
CUST9348,20442,5110.5,4,125,0.004140786749482402,322.0,1,3,2,11.75,Male,1
CUST7929,26410,6602.5,4,103,0.005509641873278237,242.0,2,4,3,11.0,Male,1
CUST7811,19798,6599.333333333333,3,83,0.0032967032967032967,455.0,2,2,3,14.666666666666666,Female,0
CUST5324,88346,12620.857142857143,7,78,0.006965174129353234,167.5,2,5,5,10.142857142857142,Female,0
CUST9710,42722,7120.333333333333,6,129,0.005847953216374269,205.2,1,3,4,10.0,Female,0
CUST6752,15708,5236.0,3,28,0.0027100271002710027,553.5,2,3,3,10.0,Female,0
CUST3649,35120,7024.0,5,68,0.00946969696969697,132.0,2,3,4,11.8,Female,0
CUST7643,27911,9303.666666666666,3,116,0.0033112582781456954,453.0,2,3,2,5.0,Male,1
CUST6443,39680,7936.0,5,148,0.004448398576512456,281.0,1,3,5,9.0,Male,1
CUST3232,7587,2529.0,3,672,0.005385996409335727,278.5,2,3,3,15.0,Female,0
CUST4359,10743,5371.5,2,591,0.011111111111111112,180.0,2,2,2,9.5,Male,1
CUST5824,12044,6022.0,2,407,0.0029498525073746312,678.0,1,2,2,15.0,Female,0
CUST3557,22279,4455.8,5,147,0.006443298969072165,194.0,2,3,3,11.4,Male,1
CUST5725,35259,8814.75,4,384,0.00461361014994233,289.0,2,4,4,9.5,Female,0
CUST6961,47643,9528.6,5,196,0.0049800796812749,251.0,2,5,4,18.8,Male,1
CUST5620,7452,7452.0,1,1215,1.0,0.0,1,1,1,0.0,Female,0
CUST1797,10076,2519.0,4,65,0.0038910505836575876,342.6666666666667,2,3,4,6.5,Male,1
CUST1679,27153,6788.25,4,78,0.0037914691943127963,351.6666666666667,2,4,3,14.75,Male,1
CUST5204,18919,3153.1666666666665,6,212,0.007228915662650603,166.0,2,3,4,15.5,Male,1
CUST0404,16618,3323.6,5,409,0.007215007215007215,173.25,1,4,5,10.4,Female,0
CUST7315,39750,9937.5,4,457,0.0057306590257879654,232.66666666666666,2,4,4,9.5,Female,0
CUST8373,6546,2182.0,3,187,0.0033259423503325942,451.0,2,3,3,12.0,Male,1
CUST2383,6132,2044.0,3,67,0.002840909090909091,528.0,2,2,2,9.0,Female,0
CUST4361,34864,8716.0,4,35,0.0036798528058877645,362.3333333333333,2,3,2,8.0,Female,0
CUST9623,19065,4766.25,4,148,0.00392156862745098,340.0,2,4,3,12.5,Male,1
CUST7080,11701,5850.5,2,679,0.004962779156327543,403.0,2,2,2,16.5,Male,1
CUST8311,25450,8483.333333333334,3,371,0.01293103448275862,116.0,2,3,3,11.666666666666666,Female,0
CUST3780,45487,11371.75,4,183,0.003996003996003996,333.6666666666667,2,4,3,9.5,Male,1
CUST3754,30832,7708.0,4,175,0.0036596523330283625,364.3333333333333,2,3,2,11.0,Female,0
CUST4197,66080,11013.333333333334,6,565,0.009966777408637873,120.4,2,3,5,11.666666666666666,Female,0
CUST2083,12369,3092.25,4,157,0.004860267314702308,274.3333333333333,2,3,4,21.25,Male,1
CUST7984,33255,11085.0,3,149,0.007009345794392523,214.0,2,3,3,16.0,Female,0
CUST6884,15416,7708.0,2,172,0.010256410256410256,195.0,2,2,2,10.0,Male,1
CUST0150,41528,10382.0,4,616,0.0061068702290076335,218.33333333333334,2,3,3,10.5,Male,1
CUST0431,34851,11617.0,3,172,0.002785515320334262,538.5,2,3,3,10.0,Female,0
CUST3385,9160,9160.0,1,1108,1.0,0.0,1,1,1,12.0,Female,0
CUST0745,4504,4504.0,1,349,1.0,0.0,1,1,1,0.0,Female,0
CUST0742,25233,5046.6,5,66,0.004101722723543888,304.75,2,3,5,10.2,Female,0
CUST5477,33139,6627.8,5,245,0.004830917874396135,258.75,2,4,4,17.0,Female,0
CUST0444,44324,7387.333333333333,6,78,0.006024096385542169,199.2,2,5,5,13.333333333333334,Male,1
CUST3619,20899,10449.5,2,22,0.006269592476489028,319.0,2,2,2,16.5,Male,1
CUST8825,48214,9642.8,5,71,0.004545454545454545,275.0,2,4,4,16.0,Male,1
CUST4713,57009,9501.5,6,527,0.009036144578313253,132.8,2,5,5,11.0,Female,0
CUST7039,9872,4936.0,2,203,0.003418803418803419,585.0,2,2,2,20.5,Male,1
CUST3353,53385,10677.0,5,188,0.00715307582260372,174.75,2,5,5,10.6,Male,1
CUST2185,12167,6083.5,2,570,0.03389830508474576,59.0,1,1,2,8.0,Female,0
CUST9709,16834,5611.333333333333,3,694,0.006550218340611353,229.0,1,1,3,13.0,Female,0
CUST8811,9832,9832.0,1,811,1.0,0.0,1,1,1,18.0,Male,1
CUST7510,19855,6618.333333333333,3,200,0.012145748987854251,123.5,1,2,3,10.0,Male,1
CUST7620,37887,9471.75,4,181,0.00676818950930626,197.0,2,3,3,11.25,Male,1
CUST0696,31286,7821.5,4,167,0.003838771593090211,347.3333333333333,2,4,3,16.25,Female,0
CUST5413,67142,13428.4,5,241,0.005422993492407809,230.5,2,3,4,11.4,Male,1
CUST3164,45622,11405.5,4,18,0.003484320557491289,382.6666666666667,2,4,3,6.75,Male,1
CUST4119,36437,7287.4,5,262,0.007352941176470588,170.0,2,3,4,8.2,Female,0
CUST4595,33320,11106.666666666666,3,1,0.006993006993006993,214.5,2,2,3,9.666666666666666,Male,1
CUST3897,26669,8889.666666666666,3,869,0.05,30.0,2,3,3,13.0,Male,1
CUST8043,33479,8369.75,4,352,0.004362050163576881,305.6666666666667,2,3,4,13.5,Male,1
CUST3463,19227,9613.5,2,480,0.0024330900243309003,822.0,2,2,2,20.0,Male,1
CUST6791,7689,2563.0,3,335,0.00641025641025641,234.0,2,3,3,12.333333333333334,Male,1
CUST9002,23124,11562.0,2,393,0.002380952380952381,840.0,1,2,2,12.5,Male,1
CUST2238,25021,8340.333333333334,3,348,0.004424778761061947,339.0,1,3,3,13.666666666666666,Female,0
CUST5126,28150,7037.5,4,280,0.007312614259597806,182.33333333333334,2,3,3,14.0,Female,0
CUST8960,32564,10854.666666666666,3,95,0.007125890736342043,210.5,2,3,3,9.666666666666666,Male,1
CUST0798,69761,9965.857142857143,7,96,0.005775577557755775,202.0,2,4,6,11.285714285714286,Female,0
CUST1866,46422,5158.0,9,215,0.012857142857142857,87.5,2,6,7,9.555555555555555,Male,1
CUST0522,19744,6581.333333333333,3,490,0.0038510911424903724,389.5,2,3,2,15.0,Male,1
CUST6670,21172,10586.0,2,333,0.002472187886279357,809.0,2,2,2,4.5,Female,0
CUST1094,18354,6118.0,3,312,0.003436426116838488,436.5,2,3,3,15.333333333333334,Female,0
CUST1335,20526,6842.0,3,565,0.0043541364296081275,344.5,2,2,3,11.666666666666666,Male,1
CUST1892,39135,9783.75,4,1,0.008403361344537815,158.66666666666666,1,2,4,12.0,Male,1
CUST4672,26117,8705.666666666666,3,295,0.003355704697986577,447.0,2,3,3,7.333333333333333,Male,1
CUST2244,29679,4946.5,6,128,0.007741935483870968,193.75,2,3,5,14.166666666666666,Female,0
CUST2967,14669,4889.666666666667,3,524,0.003973509933774834,377.5,2,3,3,8.0,Female,0
CUST5858,12086,4028.6666666666665,3,23,0.004201680672268907,357.0,2,3,2,12.0,Female,0
CUST8687,43426,10856.5,4,137,0.007561436672967864,176.33333333333334,2,4,4,16.5,Female,0
CUST4498,57608,9601.333333333334,6,88,0.005550416281221091,216.2,2,4,5,15.333333333333334,Male,1
CUST5226,33602,11200.666666666666,3,171,0.008174386920980926,183.5,1,3,2,6.0,Female,0
CUST7918,11350,11350.0,1,127,1.0,0.0,1,1,1,13.0,Male,1
CUST4996,43444,10861.0,4,139,0.004048582995951417,329.3333333333333,2,4,4,5.0,Female,0
CUST5340,31138,10379.333333333334,3,493,0.0039946737683089215,375.5,1,3,1,17.0,Male,1
CUST3812,58254,8322.0,7,101,0.006013745704467354,194.0,2,6,6,15.714285714285714,Female,0
CUST0176,31310,7827.5,4,80,0.006633499170812604,201.0,2,3,4,12.5,Male,1
CUST4256,26293,5258.6,5,213,0.005213764337851929,239.75,2,4,4,11.2,Male,1
CUST3138,16779,5593.0,3,189,0.012145748987854251,123.5,2,3,3,17.666666666666668,Male,1
CUST0108,25144,8381.333333333334,3,176,0.0026785714285714286,560.0,2,3,3,2.0,Female,0
CUST2930,38023,12674.333333333334,3,555,0.006423982869379015,233.5,1,3,3,14.666666666666666,Female,0
CUST1446,2411,2411.0,1,63,1.0,0.0,1,1,1,18.0,Male,1
CUST1401,52620,8770.0,6,120,0.0057361376673040155,209.2,2,4,4,12.833333333333334,Female,0
CUST0121,53491,10698.2,5,4,0.006321112515802781,197.75,1,3,5,16.2,Female,0
CUST5478,25021,6255.25,4,111,0.003940886699507389,338.3333333333333,2,4,4,17.5,Male,1
CUST7368,23397,4679.4,5,2,0.003861003861003861,323.75,2,4,4,14.0,Male,1
CUST5342,22586,7528.666666666667,3,322,0.0033821871476888386,443.5,2,3,3,9.666666666666666,Male,1
CUST5300,777,777.0,1,722,1.0,0.0,1,1,1,5.0,Female,0
CUST4509,40450,8090.0,5,46,0.00411522633744856,303.75,2,5,5,13.0,Male,1
CUST7616,12639,6319.5,2,603,0.002976190476190476,672.0,1,1,2,20.0,Male,1
CUST2275,59301,11860.2,5,100,0.004180602006688963,299.0,2,5,4,12.4,Female,0
CUST0493,63164,7018.222222222223,9,52,0.00804289544235925,139.875,2,7,7,12.11111111111111,Male,1
CUST1925,8887,2221.75,4,97,0.005154639175257732,258.6666666666667,2,3,4,9.0,Male,1
CUST0825,10992,5496.0,2,145,0.00423728813559322,472.0,2,2,2,9.5,Female,0
CUST5356,67580,9654.285714285714,7,24,0.007423117709437964,157.16666666666666,2,5,6,11.714285714285714,Male,1
CUST1024,20872,10436.0,2,717,0.010416666666666666,192.0,1,2,2,10.0,Female,0
CUST4912,51396,10279.2,5,125,0.004512635379061372,277.0,2,3,4,13.0,Female,0
CUST1123,29530,7382.5,4,553,0.006472491909385114,206.0,2,3,4,12.25,Male,1
CUST4837,12177,4059.0,3,587,0.0051813471502590676,289.5,2,3,3,12.0,Female,0
CUST8855,4948,4948.0,1,1015,1.0,0.0,1,1,1,15.0,Female,0
CUST8720,16940,8470.0,2,529,0.003115264797507788,642.0,1,2,2,12.0,Female,0
CUST2422,18160,4540.0,4,691,0.012903225806451613,103.33333333333333,2,4,4,13.25,Female,0
CUST8885,16893,4223.25,4,230,0.003787878787878788,352.0,2,4,4,14.25,Female,0
CUST3221,37547,12515.666666666666,3,682,0.0053475935828877,280.5,2,2,3,12.0,Male,1
CUST7297,44873,7478.833333333333,6,246,0.005703422053231939,210.4,2,5,6,9.833333333333334,Male,1
CUST3951,44264,7377.333333333333,6,160,0.006376195536663124,188.2,2,5,4,15.666666666666666,Female,0
CUST1627,25181,4196.833333333333,6,71,0.0056179775280898875,213.6,2,3,6,10.166666666666666,Female,0
CUST7988,42200,8440.0,5,399,0.0072254335260115606,173.0,2,3,5,12.4,Male,1
CUST6881,19121,6373.666666666667,3,276,0.010752688172043012,139.5,2,2,3,11.0,Male,1
CUST7595,2702,2702.0,1,1047,1.0,0.0,1,1,1,22.0,Female,0
CUST7676,18808,9404.0,2,34,0.007380073800738007,271.0,2,2,2,15.5,Female,0
CUST3911,23191,5797.75,4,60,0.0032258064516129032,413.3333333333333,2,3,4,5.75,Male,1
CUST3208,32075,6415.0,5,346,0.0059594755661501785,209.75,2,4,5,10.6,Male,1
CUST7171,36836,12278.666666666666,3,513,0.004918032786885246,305.0,2,3,3,12.0,Male,1
CUST7453,45907,11476.75,4,50,0.003257328990228013,409.3333333333333,2,4,4,7.0,Male,1
CUST3672,51248,10249.6,5,300,0.00544069640914037,229.75,1,2,4,14.6,Male,1
CUST3237,55587,9264.5,6,24,0.007822685788787484,153.4,2,4,4,12.333333333333334,Female,0
CUST7864,24857,4971.4,5,143,0.004873294346978557,256.5,2,3,5,10.6,Female,0
CUST7298,14626,7313.0,2,454,0.011494252873563218,174.0,2,2,2,17.0,Female,0
CUST5784,43567,7261.166666666667,6,167,0.006521739130434782,184.0,2,5,5,15.0,Male,1
CUST8081,24326,8108.666666666667,3,127,0.003861003861003861,388.5,2,3,3,8.666666666666666,Female,0
CUST2790,5230,5230.0,1,1281,1.0,0.0,1,1,1,8.0,Male,1
CUST2846,53584,8930.666666666666,6,69,0.006564551422319475,182.8,2,6,5,12.0,Female,0
CUST7008,4036,4036.0,1,787,1.0,0.0,1,1,1,15.0,Female,0
CUST7153,37625,7525.0,5,106,0.00432152117545376,289.25,2,4,4,7.6,Female,0
CUST2807,59371,19790.333333333332,3,199,0.004155124653739612,361.0,1,3,2,14.0,Female,0
CUST6133,19194,6398.0,3,187,0.0056179775280898875,267.0,1,2,3,8.666666666666666,Female,0
CUST0282,40226,10056.5,4,273,0.006837606837606838,195.0,2,3,4,10.75,Female,0
CUST5736,16203,8101.5,2,268,0.010101010101010102,198.0,1,2,2,9.0,Female,0
CUST8029,31171,6234.2,5,71,0.006535947712418301,191.25,2,3,4,10.0,Male,1
CUST4111,43111,6158.714285714285,7,130,0.007551240560949299,154.5,2,5,5,12.714285714285714,Male,1
CUST8728,42602,7100.333333333333,6,261,0.0065005417118093175,184.6,2,4,5,6.166666666666667,Female,0
CUST5616,36902,12300.666666666666,3,17,0.0038119440914866584,393.5,1,3,3,10.0,Female,0
CUST8544,16738,5579.333333333333,3,111,0.0038119440914866584,393.5,1,2,3,4.666666666666667,Male,1
CUST6214,16291,8145.5,2,99,0.002717391304347826,736.0,1,2,1,6.0,Female,0
CUST9127,15518,7759.0,2,13,0.004866180048661801,411.0,1,2,2,13.0,Female,0
CUST9215,7632,7632.0,1,643,1.0,0.0,1,1,1,19.0,Male,1
CUST9160,25952,8650.666666666666,3,219,0.00967741935483871,155.0,2,3,3,16.0,Male,1
CUST7646,22557,5639.25,4,138,0.0036429872495446266,366.0,2,2,3,11.25,Female,0
CUST1432,22934,7644.666666666667,3,127,0.004335260115606936,346.0,2,3,2,15.666666666666666,Female,0
CUST7751,5505,5505.0,1,536,1.0,0.0,1,1,1,17.0,Male,1
CUST3409,42553,8510.6,5,211,0.004574565416285453,273.25,2,3,4,7.6,Male,1
CUST8197,43800,21900.0,2,293,0.006134969325153374,326.0,1,2,2,9.0,Female,0
CUST5261,21522,7174.0,3,651,0.005119453924914676,293.0,1,3,3,12.0,Female,0
CUST6575,39166,9791.5,4,63,0.003284072249589491,406.0,1,3,4,10.75,Male,1
CUST3033,75451,12575.166666666666,6,183,0.006711409395973154,178.8,2,3,4,6.833333333333333,Male,1
CUST2302,5602,2801.0,2,990,0.015625,128.0,1,1,2,11.5,Male,1
CUST9892,18174,6058.0,3,302,0.005813953488372093,258.0,2,3,3,9.666666666666666,Female,0
CUST5591,46351,7725.166666666667,6,323,0.006198347107438017,193.6,2,3,5,13.0,Male,1
CUST9603,11877,5938.5,2,845,0.00558659217877095,358.0,2,2,1,23.0,Male,1
CUST1302,27887,9295.666666666666,3,374,0.0064794816414686825,231.5,2,3,3,13.0,Male,1
CUST2445,9168,9168.0,1,99,1.0,0.0,1,1,1,0.0,Male,1
CUST8129,21050,21050.0,1,297,1.0,0.0,1,1,1,23.0,Female,0
CUST2643,20836,10418.0,2,64,0.0019120458891013384,1046.0,1,2,2,2.0,Female,0
CUST2249,16825,5608.333333333333,3,243,0.005263157894736842,285.0,2,3,2,10.0,Male,1
CUST7140,30613,6122.6,5,148,0.006067961165048544,206.0,2,5,5,15.6,Female,0
CUST5197,22272,11136.0,2,280,0.4,5.0,1,1,1,22.0,Female,0
CUST4244,36751,9187.75,4,18,0.003683241252302026,362.0,2,4,3,7.0,Male,1
CUST2541,17988,17988.0,1,769,1.0,0.0,1,1,1,2.0,Female,0
CUST8240,26703,13351.5,2,129,0.002631578947368421,760.0,2,2,2,6.5,Male,1
CUST8473,19685,4921.25,4,136,0.0035746201966041107,373.0,2,4,4,14.25,Female,0
CUST4889,50411,10082.2,5,280,0.0050968399592252805,245.25,2,5,5,13.2,Male,1
CUST1566,20496,6832.0,3,541,0.004594180704441042,326.5,2,3,3,18.0,Male,1
CUST1492,5684,5684.0,1,768,1.0,0.0,1,1,1,6.0,Male,1
CUST9505,13121,4373.666666666667,3,406,0.004975124378109453,301.5,2,3,3,12.0,Female,0
CUST7791,36285,7257.0,5,90,0.004500450045004501,277.75,2,5,3,11.2,Female,0
CUST8404,31900,10633.333333333334,3,69,0.0025619128949615714,585.5,2,3,3,5.666666666666667,Male,1
CUST0934,20688,10344.0,2,100,0.0021231422505307855,942.0,1,1,2,12.0,Female,0
CUST2235,39866,7973.2,5,252,0.005875440658049354,212.75,2,4,4,10.8,Female,0
CUST1151,15120,15120.0,1,554,1.0,0.0,1,1,1,4.0,Female,0
CUST2472,29230,7307.5,4,282,0.006611570247933884,201.66666666666666,2,3,3,9.5,Female,0
CUST7273,18062,6020.666666666667,3,231,0.00539568345323741,278.0,2,3,2,13.666666666666666,Female,0
CUST6614,77253,11036.142857142857,7,283,0.00857843137254902,136.0,2,4,5,15.0,Female,0
CUST9360,29054,4842.333333333333,6,46,0.005876591576885406,204.2,2,5,4,10.666666666666666,Male,1
CUST7344,78881,13146.833333333334,6,407,0.008021390374331552,149.6,2,4,3,14.333333333333334,Female,0
CUST4865,69736,11622.666666666666,6,389,0.006787330316742082,176.8,2,3,5,10.666666666666666,Female,0
CUST1580,14370,7185.0,2,270,0.07692307692307693,26.0,1,1,2,8.5,Male,1
CUST7162,82173,11739.0,7,76,0.005761316872427984,202.5,2,5,5,7.857142857142857,Male,1
CUST8936,34329,11443.0,3,184,0.008547008547008548,175.5,2,3,3,11.666666666666666,Male,1
CUST9689,38989,7797.8,5,33,0.004152823920265781,301.0,2,4,4,11.4,Male,1
CUST6647,5420,5420.0,1,1301,1.0,0.0,1,1,1,11.0,Female,0
CUST9959,21644,7214.666666666667,3,753,0.014285714285714285,105.0,2,3,3,9.333333333333334,Male,1
CUST5984,44684,14894.666666666666,3,798,0.006787330316742082,221.0,1,3,3,15.0,Female,0
CUST6087,30732,10244.0,3,8,0.002742230347349177,547.0,1,3,1,8.333333333333334,Male,1
CUST2725,23152,11576.0,2,117,0.002890173410404624,692.0,2,2,2,9.0,Male,1
